transaction_id,customer_id,flight_destination,flight_date,n_guests,booking_date,total_spend,flight_type
3074,1560,Long Haul,2022-06-15,4,2022-04-05,25700.12207,One-way
3075,1560,Long Haul,2022-11-19,1,2022-09-29,6345.970477,One-way
3076,1561,Domestic,2022-04-25,1,2022-04-13,4777.951282,One-way
3077,1561,Domestic,2022-11-15,1,2022-10-30,2527.356947,One-way
3078,1561,Short Haul,2022-05-02,3,2022-03-09,16198.48096,One-way
3079,1561,Domestic,2022-10-21,1,2022-10-09,2263.132263,One-way
3080,1562,Domestic,2022-11-06,3,2022-10-23,7617.826094,Round-Trip
3081,1562,Domestic,2022-11-13,1,2022-11-02,1809.060017,One-way
3082,1563,Short Haul,2022-05-04,2,2022-03-07,20851.87914,One-way
3083,1564,Domestic,2022-10-26,4,2022-10-16,2227.107888,One-way
3084,1565,Short Haul,2022-12-13,4,2022-10-16,55675.84338,Round-Trip
3085,1566,Domestic,2022-10-22,1,2022-10-11,1000,One-way
3086,1566,Short Haul,2022-11-10,1,2022-09-08,10471.43435,Round-Trip
3087,1567,Domestic,2022-11-23,2,2022-11-04,9663.528481,Round-Trip
3088,1568,Short Haul,2022-10-13,3,2022-08-06,28940.32171,Open Jaw
3089,1568,Domestic,2022-05-18,1,2022-05-04,2600.291979,One-way
3090,1569,Short Haul,2022-12-06,1,2022-10-12,11634.28526,One-way
3091,1569,Short Haul,2022-11-07,1,2022-08-30,17398.51893,Round-Trip
3092,1569,Domestic,2022-05-24,1,2022-05-08,2988.506526,Open Jaw
3093,1570,Short Haul,2022-06-04,3,2022-03-29,13907.55747,One-way
3094,1570,Domestic,2022-06-01,1,2022-05-21,4053.509058,One-way
3095,1570,Domestic,2022-11-21,1,2022-11-08,1000,One-way
3096,1570,Long Haul,2022-12-02,1,2022-10-04,5604.47006,One-way
3097,1571,Domestic,2022-05-15,1,2022-04-25,2383.76757,One-way
3098,1572,Domestic,2022-04-15,3,2022-03-30,4091.33696,Round-Trip
3099,1572,Long Haul,2022-05-27,5,2022-03-24,46025.75895,One-way
3100,1573,Domestic,2022-05-20,1,2022-05-11,1000,One-way
3101,1573,Long Haul,2022-11-20,3,2022-09-30,24175.30938,One-way
3102,1573,Domestic,2022-10-27,1,2022-10-11,5180.920936,Round-Trip
3103,1574,Domestic,2022-05-20,1,2022-04-26,1000,One-way
3104,1574,Domestic,2022-11-18,1,2022-11-02,3088.825613,One-way
3105,1575,Domestic,2022-05-18,1,2022-05-04,1409.09886,One-way
3106,1575,Long Haul,2022-11-13,1,2022-09-09,8227.476713,One-way
3107,1576,Short Haul,2022-10-28,1,2022-09-08,7108.511575,One-way
3108,1576,Short Haul,2022-11-14,1,2022-09-11,10527.15983,Open Jaw
3109,1576,Long Haul,2022-11-22,1,2022-09-22,12803.45838,Round-Trip
3110,1577,Long Haul,2022-11-17,1,2022-09-20,13628.54747,Round-Trip
3111,1577,Domestic,2022-05-10,3,2022-04-22,6618.830265,One-way
3112,1578,Domestic,2022-04-21,2,2022-04-07,1000,One-way
3113,1578,Domestic,2022-10-18,4,2022-09-25,10633.08412,One-way
3114,1578,Short Haul,2022-11-04,3,2022-09-12,12551.82958,One-way
3115,1579,Domestic,2022-05-03,4,2022-04-22,1000,One-way
3116,1580,Domestic,2022-05-17,3,2022-05-04,6024.986538,One-way
3117,1581,Long Haul,2022-11-12,4,2022-09-08,33883.13689,One-way
3118,1581,Domestic,2022-11-17,4,2022-11-05,5521.142925,One-way
3119,1582,Long Haul,2022-11-10,1,2022-09-03,9772.122436,One-way
3120,1583,Domestic,2022-11-22,1,2022-11-03,2337.169745,One-way
3121,1583,Long Haul,2022-11-14,1,2022-09-04,16378.98772,Round-Trip
3122,1584,Domestic,2022-12-04,4,2022-11-14,11583.46792,Round-Trip
3123,1584,Domestic,2022-05-14,1,2022-04-28,1000,One-way
3124,1585,Domestic,2022-05-08,3,2022-04-22,9744.209754,One-way
3125,1586,Domestic,2022-11-01,1,2022-10-12,1000,One-way
3126,1586,Short Haul,2022-11-22,1,2022-09-24,9030.901281,Round-Trip
3127,1586,Domestic,2022-12-02,1,2022-11-14,2926.670213,One-way
3128,1587,Domestic,2022-11-19,5,2022-11-08,16812.88913,Round-Trip
3129,1587,Domestic,2022-11-12,1,2022-11-03,1786.194901,One-way
3130,1588,Domestic,2022-10-25,1,2022-10-05,1000,One-way
3131,1589,Domestic,2022-10-27,1,2022-10-14,4747.324282,Round-Trip
3132,1589,Short Haul,2022-12-09,1,2022-10-18,7369.576079,One-way
3133,1589,Long Haul,2022-05-08,3,2022-02-16,37728.81153,One-way
3134,1590,Short Haul,2022-10-26,3,2022-08-19,14578.91399,One-way
3135,1590,Domestic,2022-05-08,1,2022-04-24,2993.683338,Round-Trip
3136,1591,Short Haul,2022-12-06,1,2022-10-04,9042.730521,One-way
3137,1591,Domestic,2022-11-12,1,2022-10-27,5248.582215,One-way
3138,1591,Long Haul,2022-06-01,8,2022-03-21,63446.51896,One-way
3139,1592,Long Haul,2022-04-28,3,2022-03-07,23138.04267,One-way
3140,1592,Domestic,2022-11-10,1,2022-10-27,2870.085992,One-way
3141,1593,Short Haul,2022-05-13,3,2022-03-28,23815.85924,Round-Trip
3142,1594,Long Haul,2022-05-24,2,2022-03-27,46159.14314,Open Jaw
3143,1594,Domestic,2022-05-27,2,2022-05-12,4441.84349,Open Jaw
3144,1595,Long Haul,2022-05-10,2,2022-03-06,13993.41719,One-way
3145,1595,Short Haul,2022-11-26,3,2022-09-22,19783.23699,One-way
3146,1595,Domestic,2022-12-26,6,2022-12-07,4953.019834,One-way
3147,1596,Domestic,2022-11-20,1,2022-10-30,5148.544468,One-way
3148,1596,Domestic,2022-10-29,1,2022-10-20,1000,Round-Trip
3149,1596,Domestic,2022-05-25,1,2022-05-09,2163.887651,One-way
3150,1596,Domestic,2022-10-26,1,2022-10-15,1171.028865,One-way
3151,1597,Domestic,2022-05-18,1,2022-05-09,4854.800809,One-way
3152,1598,Domestic,2022-11-01,6,2022-10-24,8660.674039,Open Jaw
3153,1599,Long Haul,2022-05-15,2,2022-03-17,37557.21431,Round-Trip
3154,1599,Short Haul,2022-04-21,2,2022-02-14,10227.47783,One-way
3155,1600,Domestic,2022-11-03,5,2022-10-27,10023.92202,One-way
3156,1600,Domestic,2022-11-08,1,2022-10-28,2267.734992,One-way
3157,1600,Domestic,2022-12-14,1,2022-11-29,1000,One-way
3158,1601,Long Haul,2022-07-13,3,2022-05-04,51941.0592,One-way
3159,1601,Domestic,2022-11-10,2,2022-11-01,1000,One-way
3160,1601,Domestic,2022-11-05,4,2022-10-21,3860.648911,Open Jaw
3161,1602,Long Haul,2022-12-07,1,2022-09-16,8662.325756,One-way
3162,1603,Domestic,2022-11-28,3,2022-11-19,1000,One-way
3163,1604,Short Haul,2022-11-24,4,2022-10-04,46214.39401,One-way
3164,1605,Domestic,2022-12-26,4,2022-12-03,9740.076675,One-way
3165,1605,Domestic,2022-11-01,1,2022-10-14,2169.525272,One-way
3166,1606,Domestic,2022-12-08,6,2022-11-23,11706.21175,One-way
3167,1607,Domestic,2022-11-14,4,2022-10-27,1522.48577,One-way
3168,1607,Domestic,2022-11-19,1,2022-11-10,3212.387312,One-way
3169,1607,Domestic,2022-04-27,1,2022-04-16,3411.504837,One-way
3170,1608,Long Haul,2022-10-25,1,2022-08-29,8223.781672,One-way
3171,1608,Domestic,2022-05-22,1,2022-05-07,1960.421561,Round-Trip
3172,1608,Domestic,2022-12-16,1,2022-12-06,3038.234909,Open Jaw
3173,1609,Short Haul,2022-10-27,1,2022-09-01,5584.344334,One-way
3174,1609,Short Haul,2022-05-28,1,2022-03-30,11957.37628,Round-Trip
3175,1610,Domestic,2022-12-14,1,2022-12-07,1253.917735,Round-Trip
3176,1611,Domestic,2022-11-14,1,2022-11-05,2690.078319,Round-Trip
3177,1612,Domestic,2022-11-15,3,2022-10-27,2985.753888,One-way
3178,1612,Domestic,2022-11-30,1,2022-11-14,3017.940511,Round-Trip
3179,1612,Long Haul,2022-11-18,1,2022-09-16,8484.299399,One-way
3180,1612,Domestic,2022-11-07,1,2022-10-26,4513.008779,Round-Trip
3181,1612,Long Haul,2022-11-24,1,2022-09-25,8877.740121,One-way
3182,1613,Domestic,2022-05-04,1,2022-04-19,2996.472988,One-way
3183,1613,Short Haul,2022-05-05,4,2022-03-17,19132.45532,One-way
3184,1613,Domestic,2022-11-02,1,2022-10-19,2203.272505,One-way
3185,1614,Domestic,2022-06-06,1,2022-05-29,3289.143993,One-way
3186,1614,Domestic,2022-05-07,1,2022-04-12,1098.084699,One-way
3187,1614,Domestic,2022-05-25,1,2022-05-18,2694.355626,One-way
3188,1615,Short Haul,2022-06-14,1,2022-04-14,7051.889011,One-way
3189,1616,Short Haul,2022-11-15,5,2022-09-16,42000.69944,Round-Trip
3190,1616,Domestic,2022-04-10,3,2022-03-22,1453.817115,Round-Trip
3191,1617,Domestic,2022-11-15,2,2022-10-25,3160.306328,One-way
3192,1617,Domestic,2022-11-03,3,2022-10-16,3384.428205,One-way
3193,1618,Domestic,2022-11-15,1,2022-10-31,2718.088095,Round-Trip
3194,1618,Domestic,2022-05-29,1,2022-05-11,5671.599878,Round-Trip
3195,1619,Long Haul,2022-06-05,1,2022-03-31,15073.3758,Round-Trip
3196,1619,Short Haul,2022-12-02,1,2022-10-08,5000.030919,One-way
3197,1619,Domestic,2022-06-02,1,2022-05-19,1114.086449,One-way
3198,1619,Domestic,2022-10-29,3,2022-10-12,9699.770489,Round-Trip
3199,1619,Domestic,2022-06-08,3,2022-05-17,13041.43913,Open Jaw
3200,1620,Domestic,2022-11-22,3,2022-11-04,2546.371848,Round-Trip
3201,1620,Short Haul,2022-11-30,1,2022-10-07,11688.02668,One-way
3202,1621,Long Haul,2022-06-01,1,2022-04-12,22390.84249,Round-Trip
3203,1621,Domestic,2022-06-09,2,2022-05-27,4683.307512,One-way
3204,1622,Domestic,2022-11-28,3,2022-11-16,4271.430661,One-way
3205,1623,Long Haul,2022-12-19,2,2022-10-25,25622.02949,One-way
3206,1623,Domestic,2022-12-04,2,2022-11-20,2710.145487,One-way
3207,1624,Domestic,2022-11-01,1,2022-10-12,1004.210901,One-way
3208,1624,Domestic,2022-06-21,4,2022-06-06,6026.2615,One-way
3209,1624,Long Haul,2022-11-24,4,2022-09-19,41285.24669,One-way
3210,1625,Short Haul,2022-06-01,2,2022-04-06,17259.51278,One-way
3211,1626,Domestic,2022-05-31,1,2022-05-20,2453.837059,One-way
3212,1626,Short Haul,2022-11-08,3,2022-08-30,10721.24772,One-way
3213,1627,Domestic,2022-10-26,1,2022-10-14,4802.535125,Round-Trip
3214,1627,Domestic,2022-12-05,3,2022-11-21,5120.020922,Round-Trip
3215,1628,Domestic,2022-05-11,1,2022-04-27,1180.146459,One-way
3216,1629,Domestic,2022-11-21,3,2022-10-30,7828.822098,Round-Trip
3217,1630,Domestic,2022-11-07,3,2022-10-19,6580.267929,Round-Trip
3218,1630,Short Haul,2022-05-31,1,2022-04-09,4582.854573,One-way
3219,1631,Long Haul,2022-11-05,3,2022-09-07,47993.93311,Round-Trip
3220,1632,Domestic,2022-12-02,1,2022-11-17,1616.074702,Round-Trip
3221,1632,Domestic,2022-01-05,1,2021-12-17,1000,One-way
3222,1632,Long Haul,2022-11-15,1,2022-09-21,13317.78447,One-way
3223,1633,Domestic,2022-05-03,4,2022-04-08,4990.510046,One-way
3224,1633,Domestic,2022-11-30,2,2022-11-14,10949.68731,Round-Trip
3225,1634,Long Haul,2022-11-26,1,2022-09-20,12709.52228,Round-Trip
3226,1634,Long Haul,2022-06-13,1,2022-04-10,31552.60935,Round-Trip
3227,1635,Domestic,2022-06-25,2,2022-06-10,3764.921853,One-way
3228,1635,Domestic,2022-04-27,4,2022-04-12,9954.021345,One-way
3229,1636,Domestic,2022-10-31,1,2022-10-18,3396.531679,One-way
3230,1636,Domestic,2022-05-08,1,2022-04-22,4697.2687,One-way
3231,1636,Long Haul,2022-05-29,3,2022-03-29,32335.53754,One-way
3232,1637,Domestic,2022-04-14,1,2022-04-01,1168.165208,One-way
3233,1638,Domestic,2022-12-18,1,2022-11-30,2892.950993,One-way
3234,1638,Domestic,2022-05-30,3,2022-05-20,18872.04715,Open Jaw
3235,1638,Short Haul,2022-04-30,1,2022-03-14,7020.802421,One-way
3236,1638,Domestic,2022-11-15,3,2022-10-29,1857.821311,One-way
3237,1638,Short Haul,2022-11-29,1,2022-10-04,8402.060312,Round-Trip
3238,1639,Short Haul,2022-04-28,3,2022-03-02,28751.01028,One-way
3239,1640,Long Haul,2022-11-22,1,2022-09-14,11544.56528,One-way
3240,1640,Domestic,2022-12-18,6,2022-12-07,6260.039019,Round-Trip
3241,1640,Long Haul,2022-10-25,1,2022-08-15,10061.33212,One-way
3242,1640,Short Haul,2022-04-21,5,2022-02-28,88622.5868,Round-Trip
3243,1641,Long Haul,2022-05-18,1,2022-03-09,12794.93568,Round-Trip
3244,1641,Short Haul,2022-11-25,1,2022-09-22,10423.07919,Round-Trip
3245,1642,Short Haul,2022-10-23,3,2022-08-26,33126.82754,Round-Trip
3246,1643,Domestic,2022-11-10,3,2022-10-21,3569.036245,Round-Trip
3247,1644,Domestic,2022-11-23,1,2022-11-10,2017.31776,One-way
3248,1644,Short Haul,2022-06-05,3,2022-04-04,24267.47022,One-way
3249,1645,Domestic,2022-05-15,1,2022-05-07,1000,One-way
3250,1646,Long Haul,2022-04-24,1,2022-03-06,12655.35227,One-way
3251,1647,Short Haul,2022-10-29,1,2022-09-09,7332.985792,One-way
3252,1647,Domestic,2022-11-18,1,2022-11-01,1000,One-way
3253,1648,Long Haul,2022-11-17,3,2022-09-09,43779.12831,Round-Trip
3254,1648,Long Haul,2022-05-31,2,2022-03-24,24004.28864,One-way
3255,1649,Domestic,2022-04-20,1,2022-04-06,1013.357887,One-way
3256,1649,Short Haul,2022-05-23,5,2022-03-28,85344.49206,Round-Trip
3257,1650,Domestic,2022-03-04,1,2022-02-19,1000,One-way
3258,1650,Domestic,2022-05-14,4,2022-04-27,1000,One-way
3259,1651,Domestic,2022-11-01,1,2022-10-11,1000,One-way
3260,1651,Long Haul,2022-05-20,1,2022-03-13,14721.40403,One-way
3261,1652,Long Haul,2022-06-17,1,2022-04-14,15258.57271,Round-Trip
3262,1653,Domestic,2022-12-20,2,2022-12-07,1349.416875,One-way
3263,1653,Domestic,2022-12-13,2,2022-11-26,9533.48705,Round-Trip
3264,1654,Domestic,2022-12-07,2,2022-11-21,4377.361951,One-way
3265,1655,Domestic,2022-05-13,1,2022-05-02,1000,One-way
3266,1656,Domestic,2022-05-18,1,2022-05-07,1471.856505,One-way
3267,1656,Domestic,2022-11-06,1,2022-10-26,1000,One-way
3268,1657,Domestic,2022-04-24,1,2022-04-07,3029.717626,Round-Trip
3269,1657,Domestic,2022-05-04,2,2022-04-14,7051.96878,One-way
3270,1657,Long Haul,2022-11-28,2,2022-10-10,21710.81727,One-way
3271,1657,Long Haul,2022-05-21,2,2022-03-11,18388.67162,One-way
3272,1658,Domestic,2022-12-10,3,2022-11-24,4484.277664,One-way
3273,1658,Domestic,2022-05-03,2,2022-04-16,6302.171084,One-way
3274,1659,Domestic,2022-12-17,4,2022-11-26,4892.839321,One-way
3275,1659,Short Haul,2022-05-15,2,2022-03-24,15572.95057,Round-Trip
3276,1660,Domestic,2022-04-25,5,2022-04-04,5131.608902,One-way
3277,1661,Domestic,2022-05-28,3,2022-05-15,2844.81761,Round-Trip
3278,1662,Domestic,2022-05-27,1,2022-05-01,1972.84483,Round-Trip
3279,1662,Long Haul,2022-12-01,3,2022-10-13,21593.76161,One-way
3280,1662,Domestic,2022-05-02,1,2022-04-24,2488.854712,Round-Trip
3281,1663,Long Haul,2022-11-16,4,2022-09-24,37570.82586,One-way
3282,1664,Domestic,2022-12-01,5,2022-11-13,26950.12691,Round-Trip
3283,1665,Domestic,2022-05-31,1,2022-05-19,3337.511345,Open Jaw
3284,1665,Domestic,2022-05-03,1,2022-04-19,1417.027386,One-way
3285,1666,Domestic,2022-12-17,4,2022-12-06,15640.92594,Open Jaw
3286,1666,Domestic,2022-09-29,2,2022-09-19,6302.004653,One-way
3287,1667,Short Haul,2022-10-22,1,2022-08-20,9328.78393,Round-Trip
3288,1667,Domestic,2022-10-08,1,2022-09-27,4245.081421,Round-Trip
3289,1667,Domestic,2022-10-24,1,2022-10-11,3688.069095,Round-Trip
3290,1668,Short Haul,2022-12-09,3,2022-10-06,25334.41471,One-way
3291,1668,Short Haul,2022-05-25,1,2022-04-11,7893.43398,One-way
3292,1669,Domestic,2022-11-19,3,2022-11-07,2251.445823,Round-Trip
3293,1669,Domestic,2022-05-21,1,2022-05-07,1271.485903,One-way
3294,1669,Domestic,2022-05-09,2,2022-04-23,1986.18084,Round-Trip
3295,1670,Short Haul,2022-04-14,2,2022-02-18,17818.74608,One-way
3296,1670,Short Haul,2022-05-10,2,2022-03-18,9614.660937,One-way
3297,1670,Short Haul,2022-06-12,2,2022-04-20,21860.20786,Round-Trip
3298,1670,Domestic,2022-11-07,4,2022-10-22,9729.411916,One-way
3299,1671,Domestic,2022-05-12,4,2022-04-23,3207.230655,One-way
3300,1671,Short Haul,2022-12-05,4,2022-10-02,32467.79614,One-way
3301,1671,Short Haul,2022-12-09,2,2022-09-23,10541.57966,One-way
3302,1671,Domestic,2022-11-14,2,2022-11-03,4175.452835,One-way
3303,1672,Domestic,2022-11-22,3,2022-11-04,7740.906041,One-way
3304,1673,Long Haul,2022-10-30,1,2022-08-22,11846.81499,One-way
3305,1673,Domestic,2022-12-20,1,2022-12-04,3264.747323,Round-Trip
3306,1674,Domestic,2022-11-02,1,2022-10-10,1000,One-way
3307,1674,Domestic,2022-04-30,3,2022-04-14,1000,One-way
3308,1675,Long Haul,2022-11-16,5,2022-09-28,99754.42978,Round-Trip
3309,1676,Domestic,2022-06-13,1,2022-05-31,2815.238481,Round-Trip
3310,1677,Domestic,2022-11-10,1,2022-10-22,1000,One-way
3311,1677,Short Haul,2022-11-30,1,2022-10-04,3625.748394,One-way
3312,1677,Short Haul,2022-04-26,1,2022-02-23,6218.986373,One-way
3313,1678,Domestic,2022-05-03,4,2022-04-22,8347.445172,One-way
3314,1679,Domestic,2022-10-13,1,2022-09-26,1000,One-way
3315,1679,Domestic,2022-10-14,1,2022-09-26,2035.40666,One-way
3316,1679,Short Haul,2022-11-14,1,2022-09-12,6189.820372,One-way
3317,1679,Domestic,2022-10-26,3,2022-10-07,15989.76297,Open Jaw
3318,1680,Short Haul,2022-10-28,7,2022-09-05,38167.7222,One-way
3319,1681,Short Haul,2022-11-07,1,2022-09-20,3437.55091,One-way
3320,1681,Short Haul,2022-05-17,1,2022-03-08,10591.89534,Round-Trip
3321,1682,Long Haul,2022-06-06,3,2022-04-07,29821.07833,One-way
3322,1682,Long Haul,2022-10-30,4,2022-08-31,63502.53214,Round-Trip
3323,1682,Domestic,2022-05-27,1,2022-05-12,2172.446009,One-way
3324,1682,Domestic,2022-05-15,3,2022-05-03,2822.834293,One-way
3325,1683,Long Haul,2022-11-09,4,2022-09-23,31808.90976,One-way
3326,1684,Domestic,2022-10-30,2,2022-10-10,3728.812217,One-way
3327,1684,Short Haul,2022-06-13,4,2022-03-31,20740.85603,One-way
3328,1685,Long Haul,2022-04-25,1,2022-03-04,15033.14583,Round-Trip
3329,1686,Domestic,2022-11-28,2,2022-11-02,3529.324631,One-way
3330,1686,Domestic,2022-11-11,5,2022-10-30,5373.940833,One-way
3331,1686,Domestic,2022-05-03,1,2022-04-07,2306.684132,One-way
3332,1687,Domestic,2022-05-19,3,2022-05-04,3208.058194,One-way
3333,1688,Short Haul,2022-11-28,3,2022-09-30,40784.6801,Round-Trip
3334,1688,Long Haul,2022-12-19,1,2022-10-07,21067.37849,Round-Trip
3335,1688,Domestic,2022-11-11,1,2022-10-26,3082.305925,One-way
3336,1689,Domestic,2022-11-23,2,2022-11-04,6118.137898,One-way
3337,1690,Long Haul,2022-06-08,1,2022-03-21,17142.23953,Round-Trip
3338,1690,Short Haul,2022-11-23,3,2022-09-21,23571.76474,Round-Trip
3339,1691,Domestic,2022-05-23,4,2022-05-05,19617.27794,Round-Trip
3340,1691,Short Haul,2022-05-05,2,2022-03-13,24132.71153,Round-Trip
3341,1691,Short Haul,2022-10-19,2,2022-08-29,10572.4933,One-way
3342,1692,Domestic,2022-10-26,3,2022-10-16,8544.747246,One-way
3343,1692,Domestic,2022-05-23,6,2022-05-08,8272.529227,One-way
3344,1693,Domestic,2022-05-07,1,2022-04-22,2787.162138,One-way
3345,1693,Domestic,2022-11-16,1,2022-10-31,2045.27592,One-way
3346,1694,Short Haul,2022-11-08,1,2022-09-11,13492.14592,Round-Trip
3347,1694,Domestic,2022-05-27,1,2022-05-12,1358.545034,Round-Trip
3348,1695,Domestic,2022-11-20,1,2022-11-07,3635.86865,Round-Trip
3349,1696,Domestic,2022-11-24,3,2022-11-16,4972.637838,One-way
3350,1696,Short Haul,2022-11-02,4,2022-09-03,19502.89081,One-way
3351,1697,Domestic,2022-10-20,6,2022-10-13,19128.83201,Round-Trip
3352,1697,Domestic,2022-06-15,3,2022-06-07,9691.479985,Round-Trip
3353,1698,Long Haul,2022-11-05,1,2022-09-01,5675.956589,One-way
3354,1698,Short Haul,2022-06-09,3,2022-04-07,26592.82547,One-way
3355,1699,Domestic,2022-11-17,1,2022-11-03,3678.206546,Round-Trip
3356,1699,Long Haul,2022-10-26,1,2022-08-21,9537.790051,One-way
3357,1700,Domestic,2022-10-11,1,2022-09-17,2975.551883,One-way
3358,1700,Domestic,2022-04-14,3,2022-03-26,8006.911621,Round-Trip
3359,1701,Domestic,2022-04-28,2,2022-04-14,5316.572199,One-way
3360,1701,Domestic,2022-05-21,1,2022-05-04,2474.872286,One-way
3361,1701,Domestic,2022-10-23,4,2022-10-09,12221.59509,Round-Trip
3362,1702,Short Haul,2022-10-27,1,2022-08-28,3182.771385,One-way
3363,1702,Domestic,2022-11-12,3,2022-10-28,3434.498095,One-way
3364,1703,Domestic,2022-04-26,1,2022-04-17,1403.290959,One-way
3365,1703,Domestic,2022-11-23,2,2022-11-03,1000,One-way
3366,1704,Domestic,2022-05-27,2,2022-05-09,2330.928653,One-way
3367,1705,Domestic,2022-04-12,5,2022-03-25,14720.18336,One-way
3368,1705,Domestic,2022-04-29,1,2022-04-14,1012.82893,One-way
3369,1706,Long Haul,2022-11-13,3,2022-09-27,20562.36789,One-way
3370,1707,Long Haul,2022-10-31,5,2022-08-26,30603.35373,One-way
3371,1707,Long Haul,2022-10-29,1,2022-09-06,9704.702717,One-way
3372,1707,Domestic,2022-10-31,1,2022-10-07,1448.232238,One-way
3373,1707,Short Haul,2022-11-22,1,2022-10-02,3753.976901,One-way
3374,1708,Long Haul,2022-11-19,1,2022-09-13,8400.737092,One-way
3375,1708,Short Haul,2022-04-23,1,2022-03-01,6834.408244,One-way
3376,1709,Domestic,2022-11-07,3,2022-10-26,5768.802922,Round-Trip
3377,1709,Domestic,2022-12-06,3,2022-11-22,13468.68188,Round-Trip
3378,1709,Domestic,2022-07-03,1,2022-06-15,2167.728552,One-way
3379,1709,Domestic,2022-05-16,1,2022-04-27,2636.7885,One-way
3380,1710,Domestic,2022-12-16,3,2022-12-03,12474.53636,Round-Trip
3381,1710,Domestic,2022-05-03,3,2022-04-20,3295.285604,One-way
3382,1711,Domestic,2022-11-24,1,2022-11-06,2228.94467,Round-Trip
3383,1712,Domestic,2022-11-16,5,2022-10-28,20278.13571,Round-Trip
3384,1713,Long Haul,2022-11-22,1,2022-09-21,9937.608438,One-way
3385,1713,Domestic,2022-11-14,1,2022-11-01,3237.443286,Open Jaw
3386,1713,Short Haul,2022-11-04,3,2022-09-10,17300.49158,One-way
3387,1714,Long Haul,2022-12-04,1,2022-10-09,5334.098113,One-way
3388,1714,Domestic,2022-05-19,1,2022-05-02,4884.781445,Round-Trip
3389,1715,Long Haul,2022-05-31,4,2022-03-22,56775.9421,Round-Trip
3390,1715,Short Haul,2022-11-15,1,2022-09-27,14248.97386,One-way
3391,1715,Domestic,2022-04-17,3,2022-04-04,1369.69764,One-way
3392,1715,Domestic,2022-05-16,5,2022-04-29,5804.488885,One-way
3393,1716,Long Haul,2022-05-30,3,2022-04-13,32087.3468,One-way
3394,1716,Domestic,2022-05-04,1,2022-04-19,4528.583252,One-way
3395,1717,Domestic,2022-12-09,2,2022-11-18,3166.48809,One-way
3396,1718,Domestic,2022-05-22,1,2022-05-04,4609.884402,Round-Trip
3397,1718,Domestic,2022-11-11,1,2022-10-21,3550.099796,One-way
3398,1719,Domestic,2022-12-17,4,2022-12-05,5928.294485,One-way
3399,1719,Domestic,2022-10-22,2,2022-10-06,3467.888599,Round-Trip
3400,1719,Domestic,2022-05-25,2,2022-05-11,5808.08681,One-way
3401,1720,Domestic,2022-12-04,1,2022-11-17,2737.735268,One-way
3402,1720,Domestic,2022-05-17,3,2022-05-07,4058.499263,One-way
3403,1721,Domestic,2022-05-03,1,2022-04-20,2459.842656,One-way
